,start_location_lat,start_location_long,created_date,period,time_of_day
9048,30.266153,-97.744527,2016-07-04 04:18:42,8,0 days 04:18:42.000000000
9049,30.292835,-97.745209,2016-07-04 04:18:47,8,0 days 04:18:47.000000000
9050,30.266272,-97.744551,2016-07-04 04:19:27,8,0 days 04:19:27.000000000
9051,30.226764,-97.761517,2016-07-04 04:19:30,8,0 days 04:19:30.000000000
9052,30.297637,-97.756918,2016-07-04 04:20:16,8,0 days 04:20:16.000000000
9053,30.229216,-97.760615,2016-07-04 04:20:19,8,0 days 04:20:19.000000000
9054,30.266299,-97.743322,2016-07-04 04:20:22,8,0 days 04:20:22.000000000
9055,30.292845,-97.745185,2016-07-04 04:21:06,8,0 days 04:21:06.000000000
9056,30.334868,-97.751733,2016-07-04 04:21:21,8,0 days 04:21:21.000000000
9057,30.202845,-97.666853,2016-07-04 04:21:36,8,0 days 04:21:36.000000000
9058,30.334836,-97.751687,2016-07-04 04:21:55,8,0 days 04:21:55.000000000
9059,30.296579,-97.703766,2016-07-04 04:22:16,8,0 days 04:22:16.000000000
9060,30.220945,-97.687637,2016-07-04 04:23:01,8,0 days 04:23:01.000000000
9061,30.296442,-97.703596,2016-07-04 04:23:19,8,0 days 04:23:19.000000000
9062,30.266128,-97.74397,2016-07-04 04:23:20,8,0 days 04:23:20.000000000
9063,30.296442,-97.703596,2016-07-04 04:24:32,8,0 days 04:24:32.000000000
9064,30.269689,-97.736311,2016-07-04 04:24:43,8,0 days 04:24:43.000000000
9065,30.296567,-97.703573,2016-07-04 04:25:08,8,0 days 04:25:08.000000000
9066,30.334836,-97.751687,2016-07-04 04:26:28,8,0 days 04:26:28.000000000
9067,30.287561,-97.746343,2016-07-04 04:27:23,8,0 days 04:27:23.000000000
9068,30.269464,-97.748736,2016-07-04 04:27:27,8,0 days 04:27:27.000000000
9069,30.262101,-97.713137,2016-07-04 04:28:50,8,0 days 04:28:50.000000000
9070,30.263142,-97.744048,2016-07-04 04:29:05,8,0 days 04:29:05.000000000
9071,30.334836,-97.751687,2016-07-04 04:29:06,8,0 days 04:29:06.000000000
9072,30.287561,-97.746343,2016-07-04 04:29:09,8,0 days 04:29:09.000000000
9073,30.235278,-97.7633,2016-07-04 04:29:11,8,0 days 04:29:11.000000000
9074,30.264486,-97.743234,2016-07-04 04:29:29,8,0 days 04:29:29.000000000
9075,30.334847,-97.751702,2016-07-04 04:29:30,8,0 days 04:29:30.000000000
9076,30.287561,-97.746343,2016-07-04 04:29:31,8,0 days 04:29:31.000000000
9077,30.282214,-97.761723,2016-07-04 04:29:32,8,0 days 04:29:32.000000000
9078,30.197429,-97.666306,2016-07-04 04:31:36,9,0 days 04:31:36.000000000
9079,30.286477,-97.749447,2016-07-04 04:31:38,9,0 days 04:31:38.000000000
9080,30.286477,-97.749447,2016-07-04 04:32:12,9,0 days 04:32:12.000000000
9081,30.326033,-97.704505,2016-07-04 04:33:34,9,0 days 04:33:34.000000000
9082,30.290415,-97.74846,2016-07-04 04:33:53,9,0 days 04:33:53.000000000
9083,30.290507,-97.748513,2016-07-04 04:34:27,9,0 days 04:34:27.000000000
9084,30.288354,-97.743043,2016-07-04 04:34:49,9,0 days 04:34:49.000000000
9085,30.241542,-97.733608,2016-07-04 04:34:49,9,0 days 04:34:49.000000000
9086,30.264794,-97.731717,2016-07-04 04:34:58,9,0 days 04:34:58.000000000
9087,30.290413,-97.74843,2016-07-04 04:35:12,9,0 days 04:35:12.000000000
9088,30.24152,-97.733661,2016-07-04 04:35:25,9,0 days 04:35:25.000000000
9089,30.297491,-97.733381,2016-07-04 04:35:27,9,0 days 04:35:27.000000000
9090,30.240316,-97.718059,2016-07-04 04:35:54,9,0 days 04:35:54.000000000
9091,30.296953,-97.733472,2016-07-04 04:36:32,9,0 days 04:36:32.000000000
9092,30.283183,-97.746726,2016-07-04 04:37:26,9,0 days 04:37:26.000000000
9093,30.273882,-97.764157,2016-07-04 04:37:35,9,0 days 04:37:35.000000000
9094,30.273882,-97.764157,2016-07-04 04:37:59,9,0 days 04:37:59.000000000
9096,30.269692,-97.750823,2016-07-04 04:39:58,9,0 days 04:39:58.000000000
9097,30.269689,-97.750801,2016-07-04 04:40:26,9,0 days 04:40:26.000000000
9098,30.262693,-97.725057,2016-07-04 04:40:29,9,0 days 04:40:29.000000000
9099,30.272339,-97.78659,2016-07-04 04:40:41,9,0 days 04:40:41.000000000
9100,30.243498,-97.727203,2016-07-04 04:40:58,9,0 days 04:40:58.000000000
9101,30.269669,-97.750833,2016-07-04 04:41:01,9,0 days 04:41:01.000000000
9102,30.262693,-97.725057,2016-07-04 04:41:24,9,0 days 04:41:24.000000000
9103,30.243498,-97.727203,2016-07-04 04:41:28,9,0 days 04:41:28.000000000
9104,30.26969,-97.750831,2016-07-04 04:41:51,9,0 days 04:41:51.000000000
9105,30.26969,-97.750831,2016-07-04 04:42:34,9,0 days 04:42:34.000000000
9106,30.244927,-97.753027,2016-07-04 04:42:47,9,0 days 04:42:47.000000000
9107,30.251758,-97.720662,2016-07-04 04:43:36,9,0 days 04:43:36.000000000
9108,30.281397,-97.707614,2016-07-04 04:43:37,9,0 days 04:43:37.000000000
9109,30.269911,-97.748553,2016-07-04 04:44:21,9,0 days 04:44:21.000000000
9110,30.269911,-97.748553,2016-07-04 04:44:53,9,0 days 04:44:53.000000000
9111,30.246571,-97.774307,2016-07-04 04:46:09,9,0 days 04:46:09.000000000
9112,30.290614,-97.746487,2016-07-04 04:49:51,9,0 days 04:49:51.000000000
9113,30.253234,-97.700579,2016-07-04 04:57:55,9,0 days 04:57:55.000000000
9114,30.301097,-97.752141,2016-07-04 04:58:37,9,0 days 04:58:37.000000000
9115,30.321702,-97.7199,2016-07-04 04:59:33,9,0 days 04:59:33.000000000
9116,30.261858,-97.72262,2016-07-04 05:02:24,10,0 days 05:02:24.000000000
9117,30.291136,-97.741422,2016-07-04 05:02:26,10,0 days 05:02:26.000000000
9118,30.314698,-97.685491,2016-07-04 05:02:48,10,0 days 05:02:48.000000000
9119,30.243504,-97.72669,2016-07-04 05:05:00,10,0 days 05:05:00.000000000
9120,30.238525,-97.793587,2016-07-04 05:05:50,10,0 days 05:05:50.000000000
9121,30.264233,-97.74429,2016-07-04 05:09:51,10,0 days 05:09:51.000000000
9122,30.268822,-97.748216,2016-07-04 05:10:16,10,0 days 05:10:16.000000000
9123,30.267869,-97.736331,2016-07-04 05:12:26,10,0 days 05:12:26.000000000
9124,30.266533,-97.744966,2016-07-04 05:14:56,10,0 days 05:14:56.000000000
9125,30.319108,-97.754624,2016-07-04 05:15:15,10,0 days 05:15:15.000000000
9126,30.26482,-97.731567,2016-07-04 05:17:09,10,0 days 05:17:09.000000000
9127,30.270001,-97.732094,2016-07-04 05:20:04,10,0 days 05:20:04.000000000
9128,30.263914,-97.729428,2016-07-04 05:20:18,10,0 days 05:20:18.000000000
9129,30.269518,-97.749677,2016-07-04 05:21:06,10,0 days 05:21:06.000000000
9130,30.279598,-97.681631,2016-07-04 05:24:21,10,0 days 05:24:21.000000000
9131,30.246627,-97.76105,2016-07-04 05:24:24,10,0 days 05:24:24.000000000
9132,30.306442,-97.725081,2016-07-04 05:24:37,10,0 days 05:24:37.000000000
9133,30.246627,-97.76105,2016-07-04 05:25:01,10,0 days 05:25:01.000000000
9134,30.306442,-97.725081,2016-07-04 05:25:46,10,0 days 05:25:46.000000000
9135,30.293059,-97.741706,2016-07-04 05:27:54,10,0 days 05:27:54.000000000
9136,30.270464,-97.750788,2016-07-04 05:28:37,10,0 days 05:28:37.000000000
9137,30.280885,-97.741363,2016-07-04 05:30:06,10,0 days 05:30:06.000000000
9138,30.267458,-97.744386,2016-07-04 05:31:55,11,0 days 05:31:55.000000000
9139,30.250594,-97.739007,2016-07-04 05:32:28,11,0 days 05:32:28.000000000
9140,30.256079,-97.763509,2016-07-04 05:36:04,11,0 days 05:36:04.000000000
9141,30.285121,-97.739605,2016-07-04 05:36:48,11,0 days 05:36:48.000000000
9142,30.261129,-97.73902,2016-07-04 05:36:58,11,0 days 05:36:58.000000000
9143,30.260284,-97.7384,2016-07-04 05:37:15,11,0 days 05:37:15.000000000
9144,30.269201,-97.74851,2016-07-04 05:38:13,11,0 days 05:38:13.000000000
9145,30.257872,-97.738924,2016-07-04 05:38:14,11,0 days 05:38:14.000000000
9146,30.270283,-97.748479,2016-07-04 05:39:49,11,0 days 05:39:49.000000000
9147,30.290952,-97.734655,2016-07-04 05:41:34,11,0 days 05:41:34.000000000
9148,30.270383,-97.750019,2016-07-04 05:41:35,11,0 days 05:41:35.000000000
9149,30.257028,-97.723823,2016-07-04 05:48:34,11,0 days 05:48:34.000000000
9150,30.2442,-97.763811,2016-07-04 05:49:06,11,0 days 05:49:06.000000000
9151,30.350405,-97.721056,2016-07-04 05:50:33,11,0 days 05:50:33.000000000
9152,30.270141,-97.750256,2016-07-04 05:50:56,11,0 days 05:50:56.000000000
9153,30.270383,-97.750019,2016-07-04 05:52:30,11,0 days 05:52:30.000000000
9154,30.266449,-97.745218,2016-07-04 05:53:12,11,0 days 05:53:12.000000000
9155,30.292537,-97.724664,2016-07-04 05:53:25,11,0 days 05:53:25.000000000
9156,30.266449,-97.745218,2016-07-04 05:54:15,11,0 days 05:54:15.000000000
9157,30.341871,-97.783515,2016-07-04 05:54:34,11,0 days 05:54:34.000000000
9158,30.260689,-97.73823,2016-07-04 05:54:34,11,0 days 05:54:34.000000000
9159,30.275915,-97.757796,2016-07-04 05:54:38,11,0 days 05:54:38.000000000
9160,30.257077,-97.723708,2016-07-04 05:55:54,11,0 days 05:55:54.000000000
9161,30.260569,-97.738129,2016-07-04 05:56:08,11,0 days 05:56:08.000000000
9162,30.257077,-97.723708,2016-07-04 05:56:50,11,0 days 05:56:50.000000000
9163,30.266449,-97.745218,2016-07-04 05:56:56,11,0 days 05:56:56.000000000
9164,30.259835,-97.738067,2016-07-04 05:58:12,11,0 days 05:58:12.000000000
9165,30.260687,-97.738376,2016-07-04 05:58:47,11,0 days 05:58:47.000000000
9166,30.266679,-97.744528,2016-07-04 05:59:25,11,0 days 05:59:25.000000000
9167,30.260734,-97.738212,2016-07-04 05:59:30,11,0 days 05:59:30.000000000
9168,30.260661,-97.738062,2016-07-04 05:59:53,11,0 days 05:59:53.000000000
9169,30.260513,-97.738154,2016-07-04 06:00:07,12,0 days 06:00:07.000000000
9170,30.262212,-97.715954,2016-07-04 06:00:25,12,0 days 06:00:25.000000000
9171,30.274767,-97.718889,2016-07-04 06:00:52,12,0 days 06:00:52.000000000
9172,30.269781,-97.749636,2016-07-04 06:00:57,12,0 days 06:00:57.000000000
9173,30.269781,-97.749636,2016-07-04 06:01:10,12,0 days 06:01:10.000000000
9174,30.306014,-97.6655,2016-07-04 06:01:14,12,0 days 06:01:14.000000000
9175,30.266454,-97.744599,2016-07-04 06:01:41,12,0 days 06:01:41.000000000
9176,30.274633,-97.718801,2016-07-04 06:01:41,12,0 days 06:01:41.000000000
9177,30.306014,-97.6655,2016-07-04 06:01:51,12,0 days 06:01:51.000000000
9178,30.269721,-97.749519,2016-07-04 06:02:16,12,0 days 06:02:16.000000000
9179,30.266447,-97.740694,2016-07-04 06:02:21,12,0 days 06:02:21.000000000
9180,30.263402,-97.713983,2016-07-04 06:03:57,12,0 days 06:03:57.000000000
9181,30.27039,-97.750347,2016-07-04 06:04:18,12,0 days 06:04:18.000000000
9182,30.260284,-97.7384,2016-07-04 06:05:25,12,0 days 06:05:25.000000000
9183,30.260001,-97.738333,2016-07-04 06:05:57,12,0 days 06:05:57.000000000
9184,30.260181,-97.738527,2016-07-04 06:06:06,12,0 days 06:06:06.000000000
9185,30.260065,-97.738319,2016-07-04 06:06:33,12,0 days 06:06:33.000000000
9186,30.277799,-97.772585,2016-07-04 06:07:38,12,0 days 06:07:38.000000000
9187,30.263619,-97.727642,2016-07-04 06:09:52,12,0 days 06:09:52.000000000
9188,30.273748,-97.720316,2016-07-04 06:11:28,12,0 days 06:11:28.000000000
9189,30.252605,-97.72284,2016-07-04 06:12:13,12,0 days 06:12:13.000000000
9190,30.27462,-97.764881,2016-07-04 06:15:53,12,0 days 06:15:53.000000000
9191,30.270773,-97.744317,2016-07-04 06:16:20,12,0 days 06:16:20.000000000
9192,30.267669,-97.741471,2016-07-04 06:16:39,12,0 days 06:16:39.000000000
9193,30.267715,-97.740471,2016-07-04 06:17:34,12,0 days 06:17:34.000000000
9194,30.266023,-97.731336,2016-07-04 06:20:12,12,0 days 06:20:12.000000000
9195,30.266023,-97.731336,2016-07-04 06:23:07,12,0 days 06:23:07.000000000
9196,30.263851,-97.728627,2016-07-04 06:24:11,12,0 days 06:24:11.000000000
9197,30.263483,-97.7274,2016-07-04 06:34:33,13,0 days 06:34:33.000000000
9198,30.267482,-97.739115,2016-07-04 06:35:21,13,0 days 06:35:21.000000000
9199,30.270183,-97.750357,2016-07-04 06:38:28,13,0 days 06:38:28.000000000
9200,30.402676,-97.733498,2016-07-04 06:38:51,13,0 days 06:38:51.000000000
9201,30.261516,-97.724696,2016-07-04 06:39:45,13,0 days 06:39:45.000000000
9202,30.289695,-97.749185,2016-07-04 06:39:56,13,0 days 06:39:56.000000000
9203,30.270013,-97.750312,2016-07-04 06:40:17,13,0 days 06:40:17.000000000
9204,30.264932,-97.731529,2016-07-04 06:40:32,13,0 days 06:40:32.000000000
9205,30.266866,-97.739152,2016-07-04 06:40:35,13,0 days 06:40:35.000000000
9206,30.267874,-97.739156,2016-07-04 06:41:32,13,0 days 06:41:32.000000000
9207,30.262748,-97.726961,2016-07-04 06:42:19,13,0 days 06:42:19.000000000
9208,30.267301,-97.738213,2016-07-04 06:42:22,13,0 days 06:42:22.000000000
9209,30.266441,-97.74542,2016-07-04 06:42:29,13,0 days 06:42:29.000000000
9210,30.267942,-97.739106,2016-07-04 06:42:43,13,0 days 06:42:43.000000000
9211,30.262674,-97.726939,2016-07-04 06:43:05,13,0 days 06:43:05.000000000
9212,30.26644,-97.74542,2016-07-04 06:43:15,13,0 days 06:43:15.000000000
9213,30.261516,-97.724696,2016-07-04 06:43:16,13,0 days 06:43:16.000000000
9214,30.264981,-97.731571,2016-07-04 06:43:17,13,0 days 06:43:17.000000000
9215,30.253878,-97.737528,2016-07-04 06:43:26,13,0 days 06:43:26.000000000
9216,30.260563,-97.738319,2016-07-04 06:43:43,13,0 days 06:43:43.000000000
9217,30.26644,-97.74542,2016-07-04 06:43:54,13,0 days 06:43:54.000000000
9218,30.260563,-97.738319,2016-07-04 06:45:00,13,0 days 06:45:00.000000000
9219,30.27201,-97.754245,2016-07-04 06:45:21,13,0 days 06:45:21.000000000
9220,30.260563,-97.738319,2016-07-04 06:45:46,13,0 days 06:45:46.000000000
9221,30.265966,-97.745301,2016-07-04 06:46:20,13,0 days 06:46:20.000000000
9222,30.263287,-97.727361,2016-07-04 06:46:28,13,0 days 06:46:28.000000000
9223,30.266869,-97.74306,2016-07-04 06:46:41,13,0 days 06:46:41.000000000
9224,30.260838,-97.737998,2016-07-04 06:46:50,13,0 days 06:46:50.000000000
9225,30.272011,-97.753911,2016-07-04 06:47:37,13,0 days 06:47:37.000000000
9226,30.266314,-97.738404,2016-07-04 06:47:42,13,0 days 06:47:42.000000000
9227,30.257889,-97.739007,2016-07-04 06:48:44,13,0 days 06:48:44.000000000
9228,30.259378,-97.738238,2016-07-04 06:49:15,13,0 days 06:49:15.000000000
9229,30.271971,-97.754219,2016-07-04 06:49:16,13,0 days 06:49:16.000000000
9230,30.288615,-97.772554,2016-07-04 06:49:43,13,0 days 06:49:43.000000000
9231,30.269689,-97.749293,2016-07-04 06:49:52,13,0 days 06:49:52.000000000
9232,30.266631,-97.737695,2016-07-04 06:49:53,13,0 days 06:49:53.000000000
9233,30.261516,-97.724696,2016-07-04 06:50:16,13,0 days 06:50:16.000000000
9234,30.266631,-97.737695,2016-07-04 06:50:45,13,0 days 06:50:45.000000000
9235,30.262897,-97.725015,2016-07-04 06:52:34,13,0 days 06:52:34.000000000
9236,30.26725,-97.738196,2016-07-04 06:52:41,13,0 days 06:52:41.000000000
9237,30.243576,-97.75198,2016-07-04 06:53:08,13,0 days 06:53:08.000000000
9238,30.288567,-97.772648,2016-07-04 06:53:10,13,0 days 06:53:10.000000000
9239,30.258742,-97.738604,2016-07-04 06:53:24,13,0 days 06:53:24.000000000
9240,30.258742,-97.738604,2016-07-04 06:53:50,13,0 days 06:53:50.000000000
9241,30.266506,-97.739593,2016-07-04 06:53:54,13,0 days 06:53:54.000000000
9242,30.267623,-97.738079,2016-07-04 06:54:55,13,0 days 06:54:55.000000000
9243,30.268843,-97.738704,2016-07-04 06:54:55,13,0 days 06:54:55.000000000
9244,30.267699,-97.738073,2016-07-04 06:55:06,13,0 days 06:55:06.000000000
9245,30.269436,-97.749663,2016-07-04 06:55:19,13,0 days 06:55:19.000000000
9246,30.269811,-97.738259,2016-07-04 06:55:21,13,0 days 06:55:21.000000000
9247,30.267699,-97.738073,2016-07-04 06:55:27,13,0 days 06:55:27.000000000
9248,30.266983,-97.737175,2016-07-04 06:55:30,13,0 days 06:55:30.000000000
9249,30.267635,-97.737695,2016-07-04 06:55:58,13,0 days 06:55:58.000000000
9250,30.265422,-97.743811,2016-07-04 06:56:39,13,0 days 06:56:39.000000000
9251,30.267702,-97.738065,2016-07-04 06:56:42,13,0 days 06:56:42.000000000
9252,30.266506,-97.739593,2016-07-04 06:57:02,13,0 days 06:57:02.000000000
9253,30.267702,-97.738065,2016-07-04 06:57:24,13,0 days 06:57:24.000000000
9254,30.266908,-97.737057,2016-07-04 06:57:32,13,0 days 06:57:32.000000000
9255,30.267771,-97.738264,2016-07-04 06:57:43,13,0 days 06:57:43.000000000
9256,30.266908,-97.737057,2016-07-04 06:57:44,13,0 days 06:57:44.000000000
9257,30.269811,-97.738259,2016-07-04 06:57:45,13,0 days 06:57:45.000000000
9258,30.266458,-97.739469,2016-07-04 06:57:47,13,0 days 06:57:47.000000000
9259,30.269044,-97.742013,2016-07-04 06:58:07,13,0 days 06:58:07.000000000
9260,30.266908,-97.737057,2016-07-04 06:58:19,13,0 days 06:58:19.000000000
9261,30.270771,-97.734819,2016-07-04 06:58:41,13,0 days 06:58:41.000000000
9262,30.269044,-97.742013,2016-07-04 06:59:06,13,0 days 06:59:06.000000000
9263,30.270108,-97.736311,2016-07-04 06:59:21,13,0 days 06:59:21.000000000
9264,30.319982,-97.788425,2016-07-04 06:59:34,13,0 days 06:59:34.000000000
9265,30.26618,-97.739652,2016-07-04 06:59:37,13,0 days 06:59:37.000000000
9266,30.270108,-97.736311,2016-07-04 06:59:39,13,0 days 06:59:39.000000000
9267,30.266925,-97.737027,2016-07-04 06:59:53,13,0 days 06:59:53.000000000
9268,30.319982,-97.788425,2016-07-04 06:59:56,13,0 days 06:59:56.000000000
9269,30.247243,-97.749422,2016-07-04 07:00:06,14,0 days 07:00:06.000000000
9270,30.274213,-97.720483,2016-07-04 07:00:42,14,0 days 07:00:42.000000000
9271,30.274213,-97.720483,2016-07-04 07:01:07,14,0 days 07:01:07.000000000
9272,30.258636,-97.738707,2016-07-04 07:01:35,14,0 days 07:01:35.000000000
9273,30.267041,-97.737143,2016-07-04 07:01:43,14,0 days 07:01:43.000000000
9274,30.266494,-97.741943,2016-07-04 07:02:09,14,0 days 07:02:09.000000000
9275,30.258636,-97.738707,2016-07-04 07:02:11,14,0 days 07:02:11.000000000
9276,30.266538,-97.735994,2016-07-04 07:02:29,14,0 days 07:02:29.000000000
9277,30.26618,-97.739652,2016-07-04 07:02:31,14,0 days 07:02:31.000000000
9278,30.266538,-97.735994,2016-07-04 07:02:39,14,0 days 07:02:39.000000000
9279,30.269717,-97.749945,2016-07-04 07:02:45,14,0 days 07:02:45.000000000
9280,30.263506,-97.727335,2016-07-04 07:02:53,14,0 days 07:02:53.000000000
9281,30.269717,-97.749945,2016-07-04 07:02:54,14,0 days 07:02:54.000000000
9282,30.259435,-97.738499,2016-07-04 07:02:56,14,0 days 07:02:56.000000000
9283,30.26659,-97.742107,2016-07-04 07:02:58,14,0 days 07:02:58.000000000
9284,30.266537,-97.735989,2016-07-04 07:03:07,14,0 days 07:03:07.000000000
9285,30.269717,-97.749945,2016-07-04 07:03:07,14,0 days 07:03:07.000000000
9286,30.263506,-97.727335,2016-07-04 07:03:10,14,0 days 07:03:10.000000000
9287,30.259435,-97.738499,2016-07-04 07:03:11,14,0 days 07:03:11.000000000
9288,30.260131,-97.73836,2016-07-04 07:03:15,14,0 days 07:03:15.000000000
9289,30.259435,-97.738499,2016-07-04 07:03:19,14,0 days 07:03:19.000000000
9290,30.260131,-97.73836,2016-07-04 07:03:24,14,0 days 07:03:24.000000000
9291,30.267556,-97.745497,2016-07-04 07:03:29,14,0 days 07:03:29.000000000
9292,30.259435,-97.738499,2016-07-04 07:03:30,14,0 days 07:03:30.000000000
9293,30.269717,-97.749945,2016-07-04 07:03:39,14,0 days 07:03:39.000000000
9294,30.259435,-97.738499,2016-07-04 07:03:41,14,0 days 07:03:41.000000000
9295,30.260131,-97.73836,2016-07-04 07:03:44,14,0 days 07:03:44.000000000
9296,30.231029,-97.765576,2016-07-04 07:03:47,14,0 days 07:03:47.000000000
9297,30.259484,-97.738498,2016-07-04 07:04:02,14,0 days 07:04:02.000000000
9298,30.265528,-97.737471,2016-07-04 07:04:20,14,0 days 07:04:20.000000000
9299,30.266478,-97.7454,2016-07-04 07:04:21,14,0 days 07:04:21.000000000
9300,30.26851,-97.736579,2016-07-04 07:04:29,14,0 days 07:04:29.000000000
9301,30.24732,-97.749568,2016-07-04 07:04:33,14,0 days 07:04:33.000000000
9302,30.266478,-97.7454,2016-07-04 07:04:37,14,0 days 07:04:37.000000000
9303,30.266478,-97.7454,2016-07-04 07:04:55,14,0 days 07:04:55.000000000
9304,30.260155,-97.738432,2016-07-04 07:04:59,14,0 days 07:04:59.000000000
9305,30.266478,-97.7454,2016-07-04 07:05:16,14,0 days 07:05:16.000000000
9306,30.266478,-97.7454,2016-07-04 07:05:26,14,0 days 07:05:26.000000000
9307,30.270051,-97.750436,2016-07-04 07:05:38,14,0 days 07:05:38.000000000
9308,30.269464,-97.748735,2016-07-04 07:05:40,14,0 days 07:05:40.000000000
9309,30.269483,-97.748985,2016-07-04 07:05:54,14,0 days 07:05:54.000000000
9310,30.268494,-97.736566,2016-07-04 07:05:57,14,0 days 07:05:57.000000000
9311,30.263256,-97.727418,2016-07-04 07:05:57,14,0 days 07:05:57.000000000
9312,30.269483,-97.748985,2016-07-04 07:06:17,14,0 days 07:06:17.000000000
9313,30.266995,-97.744858,2016-07-04 07:06:17,14,0 days 07:06:17.000000000
9314,30.270051,-97.750436,2016-07-04 07:06:17,14,0 days 07:06:17.000000000
9315,30.260131,-97.73836,2016-07-04 07:06:19,14,0 days 07:06:19.000000000
9316,30.263306,-97.727347,2016-07-04 07:06:33,14,0 days 07:06:33.000000000
9317,30.271032,-97.752846,2016-07-04 07:06:33,14,0 days 07:06:33.000000000
9318,30.260131,-97.73836,2016-07-04 07:06:40,14,0 days 07:06:40.000000000
9319,30.271032,-97.752846,2016-07-04 07:06:48,14,0 days 07:06:48.000000000
9320,30.26618,-97.739652,2016-07-04 07:06:49,14,0 days 07:06:49.000000000
9321,30.263135,-97.727559,2016-07-04 07:06:57,14,0 days 07:06:57.000000000
9322,30.266922,-97.744827,2016-07-04 07:07:27,14,0 days 07:07:27.000000000
9323,30.270051,-97.750436,2016-07-04 07:07:45,14,0 days 07:07:45.000000000
9324,30.266668,-97.744757,2016-07-04 07:07:57,14,0 days 07:07:57.000000000
9325,30.266668,-97.744757,2016-07-04 07:08:05,14,0 days 07:08:05.000000000
9326,30.266752,-97.744735,2016-07-04 07:08:14,14,0 days 07:08:14.000000000
9327,30.270051,-97.750436,2016-07-04 07:08:28,14,0 days 07:08:28.000000000
9328,30.269974,-97.736082,2016-07-04 07:08:34,14,0 days 07:08:34.000000000
9329,30.266792,-97.744728,2016-07-04 07:08:37,14,0 days 07:08:37.000000000
9330,30.266792,-97.744728,2016-07-04 07:08:49,14,0 days 07:08:49.000000000
9331,30.259345,-97.737515,2016-07-04 07:08:50,14,0 days 07:08:50.000000000
9332,30.270051,-97.750436,2016-07-04 07:09:03,14,0 days 07:09:03.000000000
9333,30.270011,-97.748359,2016-07-04 07:09:06,14,0 days 07:09:06.000000000
9334,30.265073,-97.738578,2016-07-04 07:09:08,14,0 days 07:09:08.000000000
9335,30.324385,-97.752452,2016-07-04 07:09:13,14,0 days 07:09:13.000000000
9336,30.259345,-97.737515,2016-07-04 07:09:26,14,0 days 07:09:26.000000000
9337,30.289396,-97.746613,2016-07-04 07:09:39,14,0 days 07:09:39.000000000
9338,30.265073,-97.738578,2016-07-04 07:09:43,14,0 days 07:09:43.000000000
9339,30.265073,-97.738578,2016-07-04 07:09:55,14,0 days 07:09:55.000000000
9340,30.270051,-97.750436,2016-07-04 07:10:03,14,0 days 07:10:03.000000000
9341,30.289396,-97.746613,2016-07-04 07:10:07,14,0 days 07:10:07.000000000
9342,30.26618,-97.739652,2016-07-04 07:10:22,14,0 days 07:10:22.000000000
9343,30.266792,-97.744728,2016-07-04 07:10:23,14,0 days 07:10:23.000000000
9344,30.280216,-97.720895,2016-07-04 07:10:49,14,0 days 07:10:49.000000000
9345,30.26859,-97.744151,2016-07-04 07:11:11,14,0 days 07:11:11.000000000
9346,30.280216,-97.720895,2016-07-04 07:11:21,14,0 days 07:11:21.000000000
9347,30.280216,-97.720895,2016-07-04 07:11:32,14,0 days 07:11:32.000000000
9348,30.267005,-97.742942,2016-07-04 07:11:38,14,0 days 07:11:38.000000000
9349,30.266147,-97.744716,2016-07-04 07:11:50,14,0 days 07:11:50.000000000
9350,30.26602,-97.744765,2016-07-04 07:12:00,14,0 days 07:12:00.000000000
9351,30.269978,-97.749996,2016-07-04 07:12:01,14,0 days 07:12:01.000000000
9352,30.268571,-97.744136,2016-07-04 07:12:48,14,0 days 07:12:48.000000000
9353,30.263779,-97.746217,2016-07-04 07:13:05,14,0 days 07:13:05.000000000
9354,30.268571,-97.744136,2016-07-04 07:13:09,14,0 days 07:13:09.000000000
9355,30.262462,-97.725125,2016-07-04 07:13:14,14,0 days 07:13:14.000000000
9356,30.263779,-97.746217,2016-07-04 07:13:15,14,0 days 07:13:15.000000000
9357,30.266837,-97.745021,2016-07-04 07:13:25,14,0 days 07:13:25.000000000
9358,30.268567,-97.744122,2016-07-04 07:13:33,14,0 days 07:13:33.000000000
9359,30.259701,-97.737729,2016-07-04 07:13:35,14,0 days 07:13:35.000000000
9360,30.261348,-97.758759,2016-07-04 07:13:46,14,0 days 07:13:46.000000000
9361,30.266837,-97.745021,2016-07-04 07:14:02,14,0 days 07:14:02.000000000
9362,30.263779,-97.746217,2016-07-04 07:14:09,14,0 days 07:14:09.000000000
9363,30.259701,-97.737729,2016-07-04 07:14:21,14,0 days 07:14:21.000000000
9364,30.262128,-97.721939,2016-07-04 07:14:22,14,0 days 07:14:22.000000000
9365,30.266481,-97.743856,2016-07-04 07:14:32,14,0 days 07:14:32.000000000
9366,30.259572,-97.738624,2016-07-04 07:14:47,14,0 days 07:14:47.000000000
9367,30.271726,-97.737665,2016-07-04 07:15:00,14,0 days 07:15:00.000000000
9368,30.320325,-97.72696,2016-07-04 07:15:10,14,0 days 07:15:10.000000000
9369,30.266795,-97.745739,2016-07-04 07:15:10,14,0 days 07:15:10.000000000
9370,30.263019,-97.739084,2016-07-04 07:15:58,14,0 days 07:15:58.000000000
9371,30.266625,-97.746098,2016-07-04 07:16:02,14,0 days 07:16:02.000000000
9372,30.319982,-97.788425,2016-07-04 07:16:15,14,0 days 07:16:15.000000000
